stop_I,lat,lon,name,city_center
204,44.793145,-0.617345,Le B.E.C,0
205,44.838064,-0.509924,Berlioz,0
206,44.819528,-0.543853,Cité SNCF,0
207,44.869632,-0.605572,Les Ecus,0
208,44.865799,-0.59065,Chanzy,1
209,44.762289,-0.728152,Z.I de Cestas,0
210,44.916404,-0.683447,Stade Municipal,0
211,44.860588,-0.612062,Verdun,0
212,44.826771,-0.658278,Pradas,0
213,44.880668,-0.685563,Ste Christine,0
214,44.831684,-0.693886,Météo France,0
215,44.81732,-0.507311,Vialle,0
216,44.875088,-0.630348,Rue Jean Jaurès,0
217,44.856205,-0.648248,Truffaut,0
218,44.808872,-0.62893,Le Poujeau,0
219,44.84215,-0.593685,Chevalier,1
220,44.913846,-0.686627,Terre Rouge,0
221,44.775324,-0.59584,Mignonne,0
222,44.904048,-0.513192,Lamartine,0
223,44.825051,-0.570049,Lajarte,1
224,44.798912,-0.58659,Franklin,0
225,44.835622,-0.63964,Chardons Bleus,0
226,44.851178,-0.630588,Périnot,0
227,44.857137,-0.633026,Fragonard,0
228,44.849843,-0.644097,Plein Ciel,0
229,44.86819,-0.603616,Léon Blum,0
230,44.782611,-0.566151,Pont de la Maye Poste (vers Rocade),0
231,44.806531,-0.591786,Peixotto,0
232,44.863385,-0.657636,Tilleuls,0
233,44.757503,-0.736158,Lou Licot,0
234,44.834303,-0.622125,Brossolette,0
235,44.856711,-0.637231,Bleuets,0
236,44.870454,-0.675018,Ruet,0
237,44.873991,-0.575584,Les Aubiers,0
238,44.822994,-0.481694,Vergne,0
239,44.878618,-0.500268,Abel Gance,0
240,44.871242,-0.707962,Goujon,0
241,44.854718,-0.599393,Général Leclerc,1
242,45.023086,-0.545294,Béchade,0
243,44.868342,-0.603664,Léon Blum,0
244,44.853652,-0.527079,Vieille Cure,0
245,44.855785,-0.550045,Quai de Brazza,1
246,44.757686,-0.572488,Chopin,0
247,44.766079,-0.638034,Primevères,0
248,44.830739,-0.578123,Costedoat,1
249,44.845968,-0.61819,Rue Richelieu,0
250,44.822133,-0.562962,Donnet,1
251,44.814058,-0.5016,Avenue du Coteau (vers Pl Vettiner),0
252,44.86638,-0.637541,Jude,0
253,44.865476,-0.635163,Simone de Beauvoir,0
254,44.830794,-0.604243,Hôpital Pellegrin (Grand Maurian),1
255,44.873865,-0.492671,Chevreuils,0
256,44.805319,-0.558933,St Paulin,0
257,44.84443,-0.531402,Jules Ferry,0
258,44.768881,-0.563749,Lalanne,0
259,44.901212,-0.512824,Pasteur,0
260,44.843966,-0.524747,Côte de Caumont,0
261,44.827113,-0.567571,Lafontaine,1
262,44.776508,-0.653324,Edison,0
263,44.882591,-0.688453,Berlincan,0
264,44.823556,-0.572537,Kergomard,1
265,44.823939,-0.565938,Malbec,1
266,44.890026,-0.665067,Cantinolle,0
267,44.875851,-0.676994,Clemenceau,0
268,44.869535,-0.605515,Les Ecus,0
269,44.776287,-0.653727,Edison,0
270,44.827929,-0.560974,Malbec,1
271,44.817291,-0.572303,Brun,1
272,44.843288,-0.511176,Mendès France,0
273,44.874179,-0.515542,Esplanade F. Mitterrand,0
274,44.846141,-0.53569,Anatole France,0
275,44.806803,-0.629632,Curie,0
276,44.842243,-0.509438,Satie,0
277,44.828548,-0.583734,Strasbourg,1
278,45.000467,-0.553961,Le Marquis,0
279,44.950904,-0.490898,Tarrey,0
280,44.849794,-0.656523,Frères Robinson,0
281,44.805017,-0.580372,Sévène,0
282,44.865655,-0.590628,Chanzy,1
283,44.841635,-0.509008,Satie,0
284,44.852231,-0.556903,Bouthier,1
285,44.796425,-0.614038,Montaigne - Montesquieu,0
286,44.876589,-0.603091,Brion,0
287,44.794791,-0.535053,Rives d'Arcins,0
288,44.798949,-0.598529,CREPS,0
289,44.786217,-0.639287,Eiffel,0
290,44.829578,-0.58171,Navarre,1
291,44.820245,-0.572086,Nansouty,1
292,44.852358,-0.619033,Lestonnat,0
293,44.803891,-0.620291,Le Chiquet,0
294,44.854418,-0.572423,Martinique,1
295,44.816436,-0.68678,Plaisance,0
296,44.848343,-0.507501,Cenon Marègue,0
297,44.873519,-0.678261,Eglise du Haillan,0
298,44.81856,-0.625364,Campana,0
299,44.806,-0.539379,Quatre Castéra,0
300,44.859733,-0.4924,Mairie d'Artigues,0
301,44.833349,-0.696099,Cassin,0
302,44.781841,-0.624046,Cotor Laburthe,0
303,44.893522,-0.552827,Cruchet,0
304,44.945185,-0.511075,La Blanche,0
305,44.811371,-0.573927,Taffanel,0
306,44.769411,-0.544148,Maréchal Foch,0
307,44.87374,-0.486605,Techeney,0
308,44.762615,-0.727819,Z.I de Cestas,0
309,44.796562,-0.602642,Ecole de Management,0
310,44.819485,-0.612774,Rue du Stand,0
311,44.826953,-0.678681,La Fontaine,0
312,44.815629,-0.609411,Sembat,0
313,44.771183,-0.615097,Prof. Bernard,0
314,44.885297,-0.529284,Acacias,0
315,44.864284,-0.532829,Palombes,0
316,44.770848,-0.615417,Prof. Bernard,0
317,44.813031,-0.664955,Boncour,0
318,44.932457,-0.503452,Jean Prat,0
319,44.794766,-0.580744,Montherlant,0
320,44.781695,-0.62024,Hameau de la Reine,0
321,44.792132,-0.581943,Parc Sourreil,0
322,44.830037,-0.516401,Cèdres,0
