stop_I,lat,lon,name,city_center
341,49.6018,6.10124,"Merl, Marcel Cahen",0
342,49.62203,6.11204,"Limpertsberg, Centre Universitaire",1
343,49.62288,6.12759,"Limpertsberg, Belle-Vue",1
348,49.48468,6.3241,"Burmerange, Résidence Stoffels",0
349,49.48762,6.31998,"Burmerange, Um Schotz",0
350,49.70122,6.19364,"Imbringen, Am Duerf",0
351,49.48618,6.32218,"Burmerange, Bei der Kiirch",0
352,49.61036,6.05033,"Bertrange, Gemeng",0
355,49.73552,6.28685,"Graulinster, Op der Strooss",0
356,49.62183,6.04868,"Bertrange, Belle Etoile",0
357,49.74069,6.2874,"Graulinster, Am Duerf",0
358,49.73882,6.28792,"Graulinster, Haaptstrooss",0
359,49.60516,6.07603,"Bertrange, Fleuri",0
360,49.6131,6.05973,"Bertrange-Strassen, Gare",0
361,49.60479,6.05228,"Bertrange, Dicks",0
363,49.75106,6.03544,Openthalt,0
364,49.6348,6.21553,Aéroport Luxembourg/Findel,0
365,49.62101,6.04802,"Bertrange, Waassertuerm",0
366,49.63824,6.2322,"Findel, Cargo Center",0
367,49.60733,6.07013,"Bertrange, Richterwee",0
368,49.61786,6.0481,"Bertrange, Millewee",0
369,49.6096,6.06443,"Bertrange, Montereale",0
370,49.61579,6.0486,"Bertrange, Rue de Mamer",0
373,49.61193,6.05846,"Bertrange, Kierfecht",0
374,49.62921,6.20468,"Luxembourg, Findel",0
376,49.61776,6.05341,"Bertrange, Pesch",0
378,49.50136,6.35177,"Wintrange, Dorefplaz",0
379,49.61193,6.04872,"Bertrange, Wénkel",0
380,49.6203,6.03616,"Bertrange, Ecole Européenne II",0
382,49.60363,5.92678,"Hivange, Kleng Béiwéng",0
383,49.60494,5.92443,"Hivange, Areler Strooss",0
384,49.67898,6.12936,Müllendorf/Mëlleref,0
385,49.61165,6.13509,"Pfaffenthal, Um Bock",1
386,49.67706,6.1247,"Steinsel, Michel Rodange Plaz",0
387,49.61543,6.13326,"Pfaffenthal, Théiwesbur",1
388,49.66948,6.11962,"Steinsel, Laval",0
389,49.67165,6.12027,"Steinsel, Gonneschhaff",0
390,49.61396,6.13541,"Pfaffenthal, Vauban",1
393,49.67026,6.12656,"Steinsel, Zone Industrielle",0
394,49.67542,6.1224,"Steinsel, Um Gruef",0
395,49.62171,6.13157,"Pfaffenthal, Stade G.Diderich",1
396,49.62024,6.13259,"Pfaffenthal, Sichenhaff",1
398,49.67065,6.12454,"Steinsel, Kennedy",0
402,49.63614,6.40475,"Niederdonven, Beim Festsall",0
404,49.6343,6.40264,"Niederdonven, Bei der Kappell",0
405,49.63841,6.40564,"Niederdonven, Op der Bréck",0
406,49.47244,5.95711,"Audun-le-Tiche, Mairie",0
407,49.45692,6.07903,"Volmerange-les-Mines, Gare",0
413,49.62406,6.19375,"Findel, Business Center",0
417,49.71753,5.95081,"Ehner, Krier",0
418,49.71717,5.94803,"Ehner, Kapell",0
422,49.57372,6.25302,"Medingen, Aire de virage",0
425,49.69414,6.14089,"Helmdange, Fautelfiels",0
429,49.49958,5.91893,"Rédange, Douane",0
431,49.5752,6.24886,Medingen,0
432,49.74937,6.11329,"Berschbach, Lohr",0
434,49.74828,6.11326,"Berschbach, Fielserstrooss",0
436,49.74459,6.11291,"Berschbach, Blannenheem",0
438,49.65871,6.17419,Stafelter,0
440,49.56533,5.88638,"Linger, Schoul",0
441,49.56284,5.88062,"Linger, Velo's Piste",0
444,49.44874,6.02484,"Ottange, Transformateur",0
450,49.45311,6.02666,"Rumelange, Cité St. Paul",0
456,49.63316,6.33353,"Beyren, An der Fuert",0
457,49.62995,6.33569,"Beyren, Op der Bréck",0
458,49.61963,6.27027,"Schuttrange, Kanecherstrooss",0
459,49.62381,6.2679,"Schuttrange, Kiercheplaz",0
460,49.62107,6.26619,"Schuttrange, Kreizung",0
462,49.61803,6.26241,"Schuttrange, Um Grousbuer",0
463,49.49942,5.94648,"Belval-Université, Gare",0
475,49.62183,6.27332,"Schuttrange, Al-Schëtter Mëtt",0
477,49.61215,6.40678,"Wormeldange, Erdkaul",0
478,49.6088,6.40364,"Wormeldange, Geméen",0
494,49.6117,6.39868,"Wormeldange/Haut, Hiehl",0
495,49.6058,6.4016,"Wormeldange, Gewân",0
500,49.60951,6.40014,"Wormeldange/Haut, Körch",0
512,49.71769,6.00897,"Tuntange, Kiirch",0
515,49.71677,6.0096,"Tuntange, Duerf",0
519,49.71975,6.00435,"Tuntange, Sëllerstrooss",0
520,49.71646,6.01614,"Tuntange, Knupp",0
522,49.7132,6.01276,"Tuntange, Weisserchen",0
530,49.64983,6.23477,"Senningerberg, Rue des Résidences",0
533,49.64506,6.22126,"Senningerberg, Rue du Golf",0
535,49.63299,6.21044,"Senningerberg, Lou Hemmer",0
538,49.64601,6.2281,"Senningerberg, rue du Bois",0
545,49.65457,6.3021,"Mensdorf, Ennen am Duerf",0
546,49.65354,6.30583,"Mensdorf, Uewen am Duerf",0
547,49.57622,6.27559,Ersange/Ierséng,0
557,49.63922,6.21649,"Senningerberg, Autobunn",0
560,49.65513,6.22451,"Senningerberg, Breedewues",0
562,49.73894,6.03086,"Brouch/Mersch, Kloeppel",0
563,49.65004,6.22609,"Senningerberg, Charlys Statioun",0
564,49.73522,6.02038,"Brouch/Mersch, Kiirch",0
565,49.65163,6.23097,"Senningerberg, Gromscheed",0
567,49.74197,6.01694,"Brouch/Mersch, Kneppchen",0
568,49.65012,6.22661,"Senningerberg, Kapell",0
569,49.64447,6.22097,"Senningerberg, Laangschib",0
570,49.64558,6.22476,"Senningerberg, Mënsterbësch",0
572,49.64819,6.23783,"Senningerberg, Rue des Pins",0
576,49.61424,6.11353,"Belair, Service Incendie",1
578,49.61498,6.09574,"Belair, Rue de l'Ouest",0
580,49.61235,6.09759,"Belair, Val Ste Croix",0
581,49.61497,6.1086,"Belair, Stade",1
585,49.61044,6.10772,"Belair, Kierch",1
586,49.60648,6.10671,"Belair, Place de France",1
587,49.6095,6.10461,"Belair, Oradour",1
588,49.6075,6.12065,"Belair, Rheinsheim",1
589,49.60859,6.10778,"Belair, Place de Liège",1
590,49.47883,5.95891,"Audun-le-Tiche, Gare",0
594,49.60884,6.11673,"Belair, Crécy",1
596,49.61028,6.1132,"Belair, Sacré-Coeur",1
597,49.60666,6.1184,"Belair, Guillaume",1
598,49.60828,6.11297,"Belair, Franciscaines",1
599,49.61791,6.09753,"Belair, Kannerklinik/Maternité",0
601,49.61265,6.11226,"Belair, Archiducs",1
602,49.61221,6.10823,"Belair, Amsterdam",1
603,49.6073,6.11496,"Belair, Bragance",1
604,49.61573,6.0983,"Belair, Aubépines",0
612,49.58812,6.3727,Hëttermillen,0
629,49.77702,6.21916,"Ernzen, Manzebach",0
631,49.77235,6.22116,"Ernzen, Kapell",0
641,49.67926,6.351,"Berg, Haff Biel",0
642,49.68141,6.35739,"Berg, Bei der Schmett",0
645,49.63159,6.13806,"Weimerskirch, Tommys Bruch",0
647,49.62634,6.13917,"Weimerskirch, St.Vith",1
658,49.71553,6.05137,"Hollenfels, Vereinsbau",0
660,49.71287,6.04828,"Hollenfels, Schoul",0
665,49.68781,5.91351,"Hobscheid, Schoul",0
666,49.69354,5.91794,"Hobscheid, Steekaul",0
667,49.68001,5.92018,"Hobscheid, Viirstad",0
668,49.69608,5.91882,"Hobscheid, Ehnerpad",0
669,49.68496,5.91608,"Hobscheid, Hiehl",0
671,49.51665,6.18777,"Frisange, Aal Gemeng",0
673,49.51666,6.19815,"Frisange, Ennescht Duerf",0
674,49.52247,6.18532,"Frisange, Hau",0
675,49.51588,6.18856,"Frisange, Op der Kräizong",0
676,49.50678,6.19385,"Frisange, Park & Ride",0
677,49.51219,6.18896,"Frisange, Cité Aaluecht",0
679,49.50811,6.28399,"Mondorf, Réimecherstrooss",0
680,49.50418,6.26614,"Mondorf, Kleng Gare",0
681,49.50729,6.28517,"Mondorf, Daundorf",0
682,49.50465,6.27438,"Mondorf, Christophorus",0
683,49.5063,6.28164,"Mondorf, Casino 2000",0
684,49.50457,6.27012,"Mondorf, Bei der Douane",0
685,49.5565,6.28721,"Waldbredimus, Kiirch",0
686,49.5573,6.29334,"Waldbredimus, Hanner Lautesch",0
687,49.62224,6.03579,"Mamer, Lycee (gare routière)",0
694,49.50893,6.27894,"Mondorf, Vor Howent",0
695,49.50466,6.27687,"Mondorf, Brill",0
696,49.50993,6.2872,"Mondorf, Stade John Grün",0
698,49.64406,5.91597,"Kleinbettingen, Gare",0
699,49.6453,5.91573,"Kleinbettingen, Duerf",0
701,49.62479,6.01543,"Mamer, Holzemerstrooss",0
703,49.62567,6.02017,"Mamer, Gare",0
705,49.62713,6.03233,"Mamer, Gaaschtbierg",0
706,49.62744,6.01883,"Mamer, Eisebunnsbréck",0
707,49.63408,6.01667,"Mamer, Eglantiers",0
708,49.51262,6.28143,"Mondorf, Rue J. Dolibois",0
709,49.62326,6.01135,"Mamer, Coq Hardi",0
710,49.50958,6.28268,"Mondorf, Av. Gr.D. Charlotte",0
711,49.64794,5.92295,"Kleinbettingen, Kiirfecht",0
712,49.6511,5.99488,"Olm, Kräizwee",0
713,49.65522,5.99805,"Olm, Kréimerech",0
714,49.64722,5.99814,"Olm, Dréischelsfeld",0
715,49.62918,6.02107,"Mamer, Zentrum",0
716,49.6244,6.03661,"Mamer, Tossebierg",0
717,49.63147,6.02208,"Mamer, Mambra",0
719,49.6184,6.02976,"Mamer, Lycée (gare ferroviaire)",0
720,49.51949,5.89667,"Differdange, Seelebunn",0
721,49.53263,5.89153,"Differdange, Wagner Koepges",0
723,49.61902,6.16573,"Cents, Gabriel de Marie",0
724,49.61415,6.16275,"Cents, Halte CFL",1
726,49.61837,6.16058,"Cents, Arthur Knaff",1
728,49.61927,6.17628,"Cents, Camille Polfer",0
729,49.56294,6.22191,"Syren, Klappsbréck",0
730,49.74389,6.26578,Blumenthal/Blummendall,0
732,49.56524,6.21996,"Syren, Nidderbaach",0
734,49.56509,6.21482,"Syren, Troudelermillen",0
735,49.61074,6.14081,"Cents, Dinselpuert",1
736,49.61239,6.14752,"Cents, Fort Dumoulin",1
737,49.61834,6.17246,"Cents, Carmel",0
738,49.61924,6.1633,"Cents, Charles de Tornaco",0
739,49.62855,6.02532,"Mamer, C.I.P.A.",0
740,49.63001,6.02562,"Mamer, Baerendall",0
741,49.6286,6.02917,"Mamer, Arelerstrooss",0
745,49.52323,5.96479,"Ehlerange, Centre",0
746,49.52916,5.95081,"Ehlerange, Dennebësch",0
747,49.51783,5.96572,"Ehlerange, Escherstrooss",0
750,49.64437,6.26781,P.A.S.-Aalbaach,0
751,49.64107,6.27411,P.A.S.-Äisvull,0
752,49.64332,6.274,P.A.S.-Bekassin,0
753,49.64383,6.26451,P.A.S.-Bombicht,0
754,49.63914,6.2704,P.A.S.-Stackint,0
756,49.5236,5.96645,"Ehlerange, Schoul",0
758,49.51449,5.96676,"Ehlerange, ZARE ouest",0
761,49.52618,5.96151,"Ehlerange, Keupewee",0
762,49.52574,5.97493,"Ehlerange, Monnerecherstrooss",0
763,49.52687,5.95479,"Ehlerange, Rousebësch",0
764,49.57341,6.03291,"Roedgen, Laangwis",0
765,49.64776,6.25959,"Niederanven, Jacques Lamort",0
767,49.46886,6.03805,"Tétange, Lorei",0
768,49.58356,6.14233,"Howald, Bei der Kierch",0
770,49.47957,6.04312,"Tétange, Kierfecht",0
771,49.58187,6.14854,"Howald, Am Houwaldsbierg",0
772,49.47702,6.03569,"Tétange, Schungfabrik",0
773,49.58605,6.14375,"Howald, Jhangeli",0
774,49.58301,5.95638,"Schouweiler,Kierfecht",0
775,49.47903,6.04289,"Tétange, Rue Neuve",0
776,49.58918,6.14792,"Howald, C.I.P.A.",0
