stop_I,lat,lon,name,city_center
241,50.070499,14.419605,Botanická zahrada,1
242,50.077457,14.419521,Novoměstská radnice,1
243,50.081689,14.419495,Národní třída,1
244,50.081449,14.413722,Národní divadlo,1
245,50.082452,14.413169,Národní divadlo,1
246,50.088461,14.415546,Staroměstská,1
247,50.068311,14.435331,Nuselské schody,1
248,50.069791,14.432827,Pod Karlovem,1
249,50.073133,14.433301,Bruselská,1
250,50.076449,14.431879,I. P. Pavlova,1
251,50.07876,14.432495,Muzeum,1
252,50.077845,14.437069,Italská,1
253,50.077112,14.441307,Vinohradská tržnice,1
254,50.07711,14.448687,Jiřího z Poděbrad,1
255,50.077614,14.457683,Radhošťská,1
256,50.058416,14.419349,Podolská vodárna,1
257,50.054532,14.418072,Kublov,1
258,50.047183,14.413952,Dvorce,1
259,50.039736,14.40923,Přístaviště,0
260,50.033604,14.407941,Pobřežní cesta,0
261,50.028761,14.405219,Nádraží Braník,0
262,50.029117,14.405874,Nádraží Braník,0
263,50.034209,14.407447,Pobřežní cesta,0
264,50.040315,14.409638,Přístaviště,0
265,50.047725,14.414382,Dvorce,1
266,50.054397,14.418121,Kublov,1
267,50.059887,14.419361,Podolská vodárna,1
268,50.068122,14.415006,Výtoň,1
269,50.072506,14.414108,Palackého náměstí (nábřeží),1
270,50.086662,14.339675,Sídliště Petřiny,0
271,50.09551,14.40876,Chotkovy sady,1
272,50.090363,14.410099,Malostranská,1
273,50.0882,14.415322,Staroměstská,1
274,50.084571,14.413465,Karlovy lázně,1
275,50.081414,14.414885,Národní divadlo,1
276,50.081159,14.419591,Národní třída,1
277,50.076479,14.419255,Karlovo náměstí,1
278,50.074023,14.41873,Moráň,1
279,50.073275,14.414323,Palackého náměstí,1
280,50.071944,14.414101,Palackého náměstí (nábřeží),1
281,50.067673,14.414975,Výtoň,1
282,50.067633,14.416112,Výtoň,1
283,50.067518,14.416522,Výtoň,1
284,50.06782,14.420297,Albertov,1
285,50.06507,14.424357,Ostrčilovo náměstí,1
286,50.065013,14.430076,Svatoplukova,1
287,50.064646,14.437132,Divadlo Na Fidlovačce,1
288,50.06412,14.441199,Náměstí Bratří Synků,1
289,50.062861,14.440801,Nuselská radnice,1
290,50.061125,14.436818,Palouček,1
291,50.054911,14.436133,Pražského povstání,1
292,50.056809,14.441463,Na Veselí,1
293,50.05696,14.437201,Vozovna Pankrác,1
294,50.077028,14.487596,Vozovna Strašnice,1
295,50.077321,14.484719,Krematorium Strašnice,1
296,50.077758,14.480204,Vinohradské hřbitovy,1
297,50.078417,14.474257,Želivského,1
298,50.088542,14.468795,Biskupcova,1
299,50.084975,14.470427,Nákladové nádraží Žižkov,1
300,50.081657,14.471741,Mezi Hřbitovy,1
301,50.078199,14.475064,Želivského,1
302,50.077592,14.481215,Vinohradské hřbitovy,1
303,50.077153,14.485607,Krematorium Strašnice,1
304,50.076876,14.488453,Vozovna Strašnice,1
305,50.074945,14.489984,Nad Primaskou,1
306,50.072601,14.490489,Strašnická,1
307,50.071434,14.485648,Průběžná,1
308,50.070883,14.477848,Kubánské náměstí,1
309,50.069444,14.470104,Slavia,1
310,50.06758,14.461408,Koh-i-noor,1
311,50.066206,14.454183,Bohemians,1
312,50.066112,14.447583,Nádraží Vršovice,1
313,50.065492,14.4401,Otakarova,1
314,50.065665,14.44085,Otakarova,1
315,50.065995,14.448457,Nádraží Vršovice,1
316,50.066468,14.456393,Bohemians,1
317,50.067691,14.462253,Koh-i-noor,1
318,50.06961,14.471263,Slavia,1
319,50.070717,14.476858,Kubánské náměstí,1
320,50.071596,14.486571,Průběžná,1
321,50.073017,14.491092,Strašnická,1
322,50.075972,14.489573,Vozovna Strašnice,1
323,50.109858,14.528185,Nový Hloubětín,0
324,50.110787,14.515372,Kolbenova,0
325,50.110625,14.508334,Poštovská,0
326,50.111124,14.504626,Špitálská,0
327,50.110324,14.498999,Nádraží Vysočany,0
328,50.108976,14.494863,Poliklinika Vysočany,0
329,50.106794,14.488598,Divadlo Gong,0
330,50.104756,14.482804,Balabenka,1
331,50.104352,14.475954,Palmovka,1
332,50.124684,14.45631,Kobylisy,0
333,50.122674,14.455867,Ke Stírce,0
334,50.119587,14.460745,Okrouhlická,1
335,50.119047,14.464629,Vychovatelna,0
336,50.116058,14.468148,Bulovka,1
337,50.114354,14.473587,Vosmíkových,1
338,50.112767,14.476004,U Kříže,1
339,50.109089,14.472309,Stejskalova,1
340,50.10566,14.472751,Divadlo pod Palmovkou,1
341,50.097876,14.465091,Invalidovna,1
342,50.095184,14.456384,Urxova,1
343,50.094197,14.451774,Křižíkova,1
344,50.09275,14.445179,Karlínské náměstí,1
345,50.091172,14.438784,Florenc,1
346,50.090169,14.43547,Bílá labuť,1
347,50.087493,14.432435,Masarykovo nádraží,1
348,50.085082,14.430156,Jindřišská,1
349,50.081671,14.425278,Václavské náměstí,1
350,50.079658,14.422735,Vodičkova,1
351,50.07924,14.419921,Lazarská,1
352,50.02913,14.406001,Nádraží Braník,0
353,50.079068,14.42101,Lazarská,1
354,50.080036,14.423431,Vodičkova,1
355,50.081959,14.425718,Václavské náměstí,1
356,50.085322,14.430783,Jindřišská,1
357,50.088121,14.432588,Masarykovo nádraží,1
358,50.090352,14.436261,Bílá labuť,1
359,50.091191,14.439205,Florenc,1
360,50.092781,14.44613,Karlínské náměstí,1
361,50.093868,14.451097,Křižíkova,1
362,50.095215,14.457096,Urxova,1
363,50.098098,14.465913,Invalidovna,1
364,50.104504,14.473169,Palmovka,1
365,50.109844,14.472354,Stejskalova,1
366,50.11226,14.475599,U Kříže,1
367,50.114301,14.472601,Vosmíkových,1
368,50.116545,14.46776,Bulovka,1
369,50.119237,14.463837,Vychovatelna,0
370,50.119771,14.459914,Okrouhlická,1
371,50.122987,14.456152,Ke Stírce,0
372,50.124944,14.45669,Kobylisy,0
373,50.126025,14.457123,Březiněveská,0
374,50.131942,14.453632,Vozovna Kobylisy,0
375,50.128727,14.455544,Líbeznická,0
376,50.126807,14.456873,Březiněveská,0
377,50.129166,14.455467,Líbeznická,0
378,50.132334,14.453591,Vozovna Kobylisy,0
379,50.028765,14.404719,Nádraží Braník,0
380,50.022517,14.403527,Černý kůň,0
381,50.012962,14.401795,Belárie,0
382,50.008429,14.403113,Modřanská škola,0
383,50.003939,14.40337,Nádraží Modřany,0
384,50.002202,14.410581,Čechova čtvrť,0
385,50.004796,14.419572,Poliklinika Modřany,0
386,50.005708,14.423864,U Libušského potoka,0
387,50.006062,14.429722,Modřanská rokle,0
388,50.005038,14.433362,Sídliště Modřany,0
389,50.005122,14.43608,Levského,0
390,50.00523,14.432528,Sídliště Modřany,0
391,50.006418,14.429027,Modřanská rokle,0
392,50.005551,14.423001,U Libušského potoka,0
393,50.004591,14.418748,Poliklinika Modřany,0
394,50.002239,14.409696,Čechova čtvrť,0
395,50.004584,14.403306,Nádraží Modřany,0
396,50.009223,14.403052,Modřanská škola,0
397,50.01361,14.40188,Belárie,0
398,50.023078,14.403731,Černý kůň,0
399,50.029252,14.405405,Nádraží Braník,0
400,50.103763,14.474788,Palmovka,1
401,50.104345,14.481876,Balabenka,1
402,50.106541,14.488087,Divadlo Gong,0
403,50.108865,14.494761,Poliklinika Vysočany,0
404,50.11013,14.499092,Nádraží Vysočany,0
405,50.110899,14.50541,Špitálská,0
406,50.110556,14.509199,Poštovská,0
407,50.110545,14.51617,Kolbenova,0
408,50.109292,14.528076,Nový Hloubětín,0
409,50.107471,14.528329,Vozovna Hloubětín,0
410,50.070976,14.40455,Anděl,1
411,50.067861,14.406749,Na Knížecí,1
412,50.063464,14.408718,Plzeňka,1
413,50.061179,14.409197,Smíchovské nádraží,1
414,50.054131,14.408949,ČSAD Smíchov,1
415,50.051088,14.409176,Lihovar,1
416,50.045777,14.407575,Zlíchov,0
417,50.042167,14.404386,Hlubočepy,0
418,50.036512,14.388428,Geologická,0
419,50.035081,14.382726,K Barrandovu,0
420,50.035179,14.377219,Chaplinovo náměstí,0
421,50.03436,14.374893,Poliklinika Barrandov,0
422,50.031511,14.36777,Sídliště Barrandov,0
423,50.031502,14.368481,Sídliště Barrandov,0
424,50.03465,14.375417,Poliklinika Barrandov,0
425,50.034914,14.377969,Chaplinovo náměstí,0
426,50.035475,14.383428,K Barrandovu,0
427,50.036256,14.389438,Geologická,0
428,50.042392,14.404599,Hlubočepy,0
429,50.046571,14.408096,Zlíchov,0
430,50.051215,14.409276,Lihovar,1
431,50.054961,14.409109,ČSAD Smíchov,1
432,50.061464,14.409272,Smíchovské nádraží,1
