stop_I,lat,lon,name,city_center
7535,41.800979,12.497881,TOR PAGNOTTA/ARCHETTA,0
7536,41.797568,12.514304,CASALI ROMAGNOLI/EBRI,0
7537,41.925476,12.426227,PINETA SACCHETTI/MONTIGLIO,0
7538,41.933731,12.426563,PINETA SACCHETTI/ACQUA PAOLA,0
7539,41.859925,12.570031,TOGLIATTI/SALVIOLI,0
7540,41.86008,12.570132,TOGLIATTI/SALVIOLI,0
7541,41.910672,12.513498,BARI/SALERNO,1
7542,41.909877,12.510639,MORGAGNI/REGINA MARGHERITA,1
7543,41.910801,12.514449,BARI/COMO,1
7544,41.909714,12.510443,MORGAGNI/REGINA MARGHERITA,1
7545,41.916432,12.423514,PINETA SACCHETTI/FORTE BRASCHI,0
7546,41.936076,12.427953,PINETA SACCHETTI/PESTALOZZI,0
7547,41.908837,12.50755,POLICLINICO/MORGAGNI,1
7549,41.90592,12.411924,BATTISTINI/SORIA,0
7550,41.915029,12.382841,BOCCEA/CASAL DEL MARMO,0
7551,41.91392,12.38791,BOCCEA/QUARTACCIO,0
7552,41.78081,12.350119,DRAGONCELLO/FOGOLLA,0
7553,41.780524,12.349694,DRAGONCELLO/PERELLI,0
7554,41.892252,12.534548,PRENESTINA/GIUSSANO,0
7555,41.892325,12.534265,PRENESTINA/GIUSSANO,0
7556,41.859319,12.486538,S. NEMESIO/VILLA LUCINA,0
7557,41.94348,12.599632,ERETUM,0
7558,41.954485,12.3445,CHERASCO/185,0
7559,41.954535,12.344944,CHERASCO/185,0
7560,41.956398,12.354286,RIVOLI/GAVI,0
7561,41.952153,12.354187,VINADIO/RIVOLI,0
7562,41.951209,12.351518,VINADIO/LAGHI DELLE COLLINE,0
7563,41.951932,12.354281,VINADIO/RIVOLI,0
7564,41.829159,12.393684,COLONNELLO MASALA,0
7565,41.83056,12.396378,GENERALE MECOZZI,0
7566,41.830709,12.396675,GENERALE MECOZZI,0
7567,41.828391,12.393195,COLONNELLO MASALA/TOYODA,0
7568,41.953112,12.551212,FRACCHIA/BACCHELLI,0
7569,42.01243,12.366294,BRACCIANENSE/TIERI,0
7570,42.014437,12.367924,TIERI,0
7571,42.017159,12.369834,TIERI/PLONER,0
7572,42.019889,12.372309,TIERI/D'ERRICO,0
7573,42.019681,12.376483,TIERI/CAMASIO,0
7574,42.019855,12.375978,TIERI/CAMASIO,0
7575,42.019967,12.372027,TIERI/D'ERRICO,0
7576,42.017299,12.369767,TIERI/PLONER,0
7577,42.014393,12.367714,TIERI,0
7578,42.012162,12.366343,BRACCIANENSE/TIERI,0
7579,41.832557,12.578029,LUCREZIA ROMANA/CEZANNE,0
7580,41.831405,12.576922,CEZANNE,0
7582,41.865801,12.460892,BELLUZZO/PORTUENSE,0
7583,41.868772,12.357481,ASCARELLI/MOSCA,0
7584,41.868589,12.357262,ASCARELLI/MOSCA,0
7585,41.876048,12.471278,PONTE TESTACCIO,1
7586,41.887418,12.407547,VILLA TROILI/CAMPING ROMA,0
7587,41.790458,12.389104,GELLI,0
7588,41.790451,12.388182,GELLI,0
7589,41.865477,12.708095,PANTANO (MC),0
7590,41.86858,12.353956,ASCARELLI/RICCOBONO,0
7591,41.995169,12.442223,GIUSTINIANA/VEIENTANA,0
7592,41.994886,12.442562,GIUSTINIANA/VEIENTANA,0
7593,41.928393,12.468642,MAXXI,0
7594,41.928539,12.468688,MAXXI,0
7596,41.965511,12.408301,IPOGEO DEGLI OTTAVI/TRIONFALE,0
7597,41.89785,12.574472,TOGLIATTI/SCUOLA,0
7598,41.786363,12.391233,STOPPA/TROISI,0
7599,41.789142,12.390635,STOPPA/CAROTENUTO,0
7600,41.789021,12.390477,STOPPA/CAROTENUTO,0
7601,41.786194,12.391071,STOPPA/TROISI,0
7602,41.982764,12.413865,CASSIA/GIUSTINIANA,0
7603,41.953583,12.385793,LEZZENO/CIVICO 126,0
7604,41.95392,12.385997,LEZZENO/CIVICO 126,0
7605,41.842417,12.587164,ANAGNINA (MA),0
7606,41.900771,12.557456,SERENISSIMA/FL2,0
7607,41.937106,12.510516,CATALANI/VESSELLA,0
7608,41.92333,12.510396,PIEDILUCO,0
7609,41.894338,12.481163,ARA COELI/PIAZZA VENEZIA,1
7610,41.968015,12.408713,STAZ.NE IPOGEO DEGLI OTTAVI,0
7611,41.978471,12.466522,GROTTAROSSA/QUARTO ANNUNZIATA,0
7612,41.977768,12.46653,GROTTAROSSA/QUARTO ANNUNZIATA,0
7613,41.91583,12.474287,MINISTERO MARINA,1
7614,41.92081,12.472245,FLAMINIA/BELLE ARTI,1
7615,41.924481,12.471554,ANKARA/TIZIANO,1
7616,41.928655,12.469819,APOLLODORO,0
