stop_I,lat,lon,name,city_center
3584,42.332636,-83.195935,GREENFIELD & DONALD,0
3585,42.334586,-83.19602,GREENFIELD & HEMLOCK,0
3586,42.382229,-83.198256,GREENFIELD & GLENDALE,0
3587,42.384393,-83.197889,GREENFIELD & TYLER,0
3588,42.384357,-83.198231,GREENFIELD & DAVISON,0
3589,42.389276,-83.198378,GREENFIELD & KENDALL,0
3590,42.389429,-83.198024,GREENFIELD & KENDALL,0
3591,42.394053,-83.198635,GREENFIELD & LYNDON,0
3592,42.394339,-83.198378,GREENFIELD & LYNDON,0
3593,42.396315,-83.198672,GREENFIELD & EATON,0
3594,42.398829,-83.198843,GREENFIELD & CHALFONTE,0
3595,42.399169,-83.198525,GREENFIELD & CHALFONTE,0
3596,42.336187,-83.196386,GREENFIELD & PAUL,0
3597,42.338262,-83.196228,GREENFIELD & HENN,0
3598,42.339755,-83.196594,GREENFIELD & WHITLOCK,0
3599,42.342098,-83.19635,GREENFIELD & BLESSER,0
3600,42.34589,-83.196912,GREENFIELD & MAJESTIC,0
3601,42.34843,-83.196985,GREENFIELD & DIVERSEY,0
3602,42.348609,-83.196618,GREENFIELD & DIVERSEY,0
3603,42.354548,-83.197119,GREENFIELD & URBAN LUTHERAN  HIGH,0
3604,42.350586,-83.197058,GREENFIELD & TIREMAN,0
3605,42.351203,-83.196753,GREENFIELD & TIREMAN,0
3606,42.353564,-83.196899,GREENFIELD & BELTON,0
3607,42.353251,-83.197168,GREENFIELD & BELTON,0
3608,42.355576,-83.197192,GREENFIELD & MACKENZIE,0
3609,42.355898,-83.19685,GREENFIELD & MACKENZIE,0
3610,42.358134,-83.198989,JOY RD & SHOP/CTR & GREENFIELD,0
3611,42.360468,-83.197461,GREENFIELD & ELLIS,0
3612,42.360665,-83.197131,GREENFIELD & ELLIS,0
3613,42.363357,-83.197559,GREENFIELD & WESTFIELD,0
3614,42.363634,-83.197217,GREENFIELD & WESTFIELD,0
3615,42.365209,-83.197583,GREENFIELD & CHICAGO,0
3616,42.365566,-83.197241,GREENFIELD & CHICAGO,0
3617,42.367722,-83.197742,GREENFIELD & ORANGELAWN,0
3618,42.368071,-83.197425,GREENFIELD & ORANGELAWN,0
3619,42.370065,-83.197681,GREENFIELD & ELMIRA,0
3620,42.370271,-83.197339,GREENFIELD & ELMIRA,0
3621,42.374358,-83.197877,GREENFIELD & WADSWORTH,0
3622,42.374761,-83.19751,GREENFIELD & WADSWORTH,0
3623,42.376236,-83.19751,GREENFIELD & CASTLETON,0
3624,42.376764,-83.197926,GREENFIELD & CAPITOL,0
3625,42.4028,-83.198977,GREENFIELD & KEELER,0
